Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2022-2023,Mattias Ekholm,"EDM, NSH",D,41.0,94.0,50.0,75.0,74.0,50.0,61.0,56.0,179.0,60.0,101.0,168.0,,61.0,Second Pair,78,1672.9333333333,9,16,35,1990-05-24,SWE,SWE,76,215,2009,4,11,102
2022-2023,Mattias Samuelsson,BUF,D,186.0,161.0,,105.0,155.0,171.0,191.0,222.0,183.0,175.0,94.0,63.0,,149.0,First Pair,55,1219.6833333333,2,3,25,2000-03-14,USA,USA,76,231,2018,2,1,32
2022-2023,Michael Stone,CGY,D,13.0,30.0,,,53.0,37.0,4.0,13.0,19.0,176.0,207.0,99.0,,97.0,Third Pair,48,639.03333333333,6,3,35,1990-06-07,CAN,CAN,75,210,2008,3,8,69
2022-2023,Mike Matheson,MTL,D,21.0,129.0,68.0,160.0,144.0,119.0,19.0,18.0,118.0,24.0,62.0,147.0,,32.0,First Pair,48,1173.6833333333,8,18,31,1994-02-27,CAN,CAN,74,193,2012,1,23,23
2022-2023,Mikey Anderson,LAK,D,168.0,147.0,,84.0,75.0,39.0,198.0,159.0,131.0,206.0,30.0,62.0,,195.0,Second Pair,77,1667.8166666667,5,4,26,1999-05-25,USA,USA,72,195,2017,4,10,103
2022-2023,Mikhail Sergachev,TBL,D,18.0,185.0,23.0,70.0,18.0,123.0,60.0,60.0,38.0,16.0,152.0,115.0,,41.0,First Pair,79,1881.0666666667,10,28,27,1998-06-25,RUS,RUS,73,217,2016,1,9,9
2022-2023,Miro Heiskanen,DAL,D,64.0,59.0,5.0,21.0,69.0,14.0,31.0,62.0,28.0,9.0,44.0,219.0,,18.0,First Pair,79,2013.8,11,34,25,1999-07-18,FIN,FIN,73,195,2017,1,3,3
2022-2023,Morgan Rielly,TOR,D,30.0,174.0,11.0,116.0,43.0,127.0,38.0,97.0,61.0,7.0,69.0,165.0,,25.0,Second Pair,65,1410.7666666667,4,20,31,1994-03-09,CAN,CAN,73,222,2012,1,5,5
2022-2023,Moritz Seider,DET,D,139.0,136.0,54.0,99.0,176.0,197.0,70.0,127.0,217.0,34.0,53.0,77.0,,30.0,First Pair,82,1898.2,5,17,24,2001-04-06,DEU,DEU,76,204,2019,1,6,6
2022-2023,Nate Schmidt,WPG,D,85.0,138.0,45.0,134.0,78.0,125.0,80.0,72.0,52.0,83.0,11.0,221.0,,91.0,Second Pair,71,1311.1833333333,7,5,33,1991-07-16,USA,USA,72,195,-,-,-,-
2022-2023,Nathan Beaulieu,ANA,D,197.0,231.0,,157.0,222.0,234.0,144.0,225.0,167.0,128.0,196.0,96.0,,208.0,Third Pair,52,792.13333333333,0,2,32,1992-12-05,CAN,CAN,74,200,2011,1,17,17
2022-2023,Neal Pionk,WPG,D,92.0,178.0,43.0,125.0,100.0,195.0,71.0,94.0,76.0,61.0,57.0,54.0,,55.0,Second Pair,82,1799.15,10,7,29,1995-07-29,USA,USA,72,185,-,-,-,-
2022-2023,Nick Blankenburg,CBJ,D,106.0,200.0,,,134.0,220.0,128.0,47.0,174.0,91.0,178.0,94.0,,88.0,Second Pair,36,690.26666666667,4,5,27,1998-05-12,USA,USA,69,177,-,-,-,-
2022-2023,Nick Holden,OTT,D,105.0,108.0,,127.0,96.0,110.0,147.0,166.0,155.0,89.0,46.0,106.0,,154.0,Third Pair,65,1085.9666666667,2,8,38,1987-05-15,CAN,CAN,76,210,-,-,-,-
2022-2023,Nick Jensen,WSH,D,82.0,63.0,,54.0,136.0,62.0,132.0,124.0,230.0,78.0,3.0,111.0,,95.0,Second Pair,77,1587.4833333333,5,14,34,1990-09-21,USA,USA,73,205,2009,5,29,150
2022-2023,Nick Leddy,STL,D,205.0,164.0,83.0,155.0,193.0,161.0,216.0,202.0,194.0,81.0,25.0,218.0,,136.0,Second Pair,78,1647.7333333333,2,13,34,1991-03-20,USA,USA,72,205,2009,1,16,16
2022-2023,Nick Perbix,TBL,D,19.0,213.0,,,34.0,170.0,37.0,75.0,130.0,58.0,85.0,128.0,,177.0,Third Pair,69,1062.35,5,10,27,1998-06-15,USA,USA,74,191,2017,6,14,169
2022-2023,Nick Seeler,PHI,D,193.0,31.0,,143.0,206.0,162.0,148.0,140.0,129.0,205.0,16.0,34.0,,161.0,Third Pair,77,1115.7,4,7,32,1993-06-03,USA,USA,74,201,2011,5,10,131
2022-2023,Nicolas Hague,VGK,D,67.0,50.0,,140.0,106.0,117.0,34.0,111.0,72.0,106.0,142.0,93.0,,86.0,Second Pair,81,1465.3666666667,3,9,26,1998-12-05,CAN,CAN,78,230,2017,2,3,34
2022-2023,Nikita Zadorov,CGY,D,37.0,60.0,,135.0,41.0,13.0,75.0,34.0,34.0,170.0,212.0,25.0,,138.0,Second Pair,82,1532.2333333333,14,4,30,1995-04-16,RUS,RUS,78,248,2013,1,16,16
2022-2023,Nikita Zaitsev,"CHI, OTT",D,214.0,190.0,,48.0,178.0,215.0,227.0,188.0,210.0,166.0,202.0,42.0,,155.0,Third Pair,46,757.33333333333,1,3,33,1991-10-29,RUS,RUS,74,192,-,-,-,-
2022-2023,Niko Mikkola,"NYR, STL",D,225.0,127.0,,23.0,225.0,140.0,207.0,184.0,227.0,204.0,214.0,39.0,,182.0,Third Pair,81,1411.9166666667,1,2,29,1996-04-27,FIN,FIN,76,209,2015,5,6,127
2022-2023,Nils Lundkvist,DAL,D,125.0,197.0,72.0,,97.0,187.0,47.0,68.0,25.0,160.0,105.0,175.0,,157.0,Third Pair,60,978.53333333333,6,5,24,2000-07-27,SWE,SWE,71,190,2018,1,28,28
2022-2023,Noah Dobson,NYI,D,16.0,117.0,19.0,,84.0,178.0,6.0,15.0,11.0,15.0,12.0,182.0,,23.0,Second Pair,78,1589.7166666667,13,22,25,2000-01-07,CAN,CAN,76,194,2018,1,12,12
2022-2023,Noah Hanifin,CGY,D,24.0,71.0,64.0,115.0,29.0,43.0,24.0,61.0,111.0,42.0,77.0,199.0,,42.0,First Pair,81,1833.9833333333,7,17,28,1997-01-25,USA,USA,75,207,2015,1,5,5
2022-2023,Oliver Ekman-Larsson,VAN,D,90.0,204.0,33.0,152.0,138.0,167.0,50.0,152.0,165.0,31.0,83.0,136.0,,70.0,Second Pair,54,1089.5,2,12,33,1991-07-17,SWE,SWE,74,200,2009,1,6,6
2022-2023,Olli Maatta,DET,D,190.0,112.0,,13.0,164.0,88.0,213.0,151.0,121.0,198.0,39.0,153.0,,179.0,Second Pair,78,1459.15,6,8,30,1994-08-22,FIN,FIN,74,207,2012,1,22,22
2022-2023,Owen Power,BUF,D,136.0,216.0,60.0,113.0,73.0,209.0,159.0,187.0,62.0,71.0,111.0,233.0,,92.0,First Pair,79,1880.3333333333,4,15,22,2002-11-22,CAN,CAN,78,218,2021,1,1,1
2022-2023,Patrik Nemeth,ARI,D,234.0,144.0,,76.0,231.0,182.0,211.0,216.0,172.0,223.0,181.0,64.0,,185.0,Third Pair,75,1332.8166666667,0,2,33,1992-02-08,SWE,SWE,76,230,2010,2,11,41
2022-2023,Philip Broberg,EDM,D,131.0,92.0,,,87.0,26.0,110.0,156.0,147.0,220.0,87.0,196.0,,225.0,Fringe,46,579.76666666667,1,2,24,2001-06-25,SWE,SWE,75,199,2019,1,8,8
2022-2023,Pierre-Olivier Joseph,PIT,D,42.0,194.0,70.0,,83.0,133.0,44.0,90.0,66.0,33.0,114.0,101.0,,158.0,Third Pair,75,1143.6833333333,5,9,26,1999-07-01,CAN,CAN,74,185,2017,1,23,23
2022-2023,Quinn Hughes,VAN,D,86.0,122.0,9.0,129.0,118.0,87.0,72.0,103.0,35.0,2.0,49.0,234.0,,15.0,First Pair,78,2001.5666666667,7,35,25,1999-10-14,USA,USA,70,180,2018,1,7,7
2022-2023,Radim Simek,SJS,D,195.0,180.0,,170.0,137.0,135.0,187.0,175.0,190.0,222.0,99.0,16.0,,230.0,Third Pair,44,643.43333333333,1,2,32,1992-09-20,CZE,CZE,72,204,-,-,-,-
2022-2023,Radko Gudas,FLA,D,45.0,25.0,,25.0,20.0,31.0,63.0,186.0,124.0,124.0,177.0,2.0,,107.0,Third Pair,72,1249.9833333333,2,7,35,1990-06-05,CZE,CZE,72,208,2010,3,6,66
2022-2023,Rasmus Andersson,CGY,D,39.0,70.0,18.0,3.0,25.0,76.0,74.0,73.0,102.0,26.0,23.0,212.0,,31.0,First Pair,79,1902.8666666667,11,23,28,1996-10-27,SWE,SWE,73,202,2015,2,23,53
2022-2023,Rasmus Dahlin,BUF,D,47.0,113.0,14.0,122.0,107.0,107.0,39.0,23.0,16.0,8.0,174.0,129.0,,10.0,First Pair,78,2012.0666666667,15,35,25,2000-04-13,SWE,SWE,75,202,2018,1,1,1
2022-2023,Rasmus Ristolainen,PHI,D,199.0,97.0,93.0,63.0,191.0,132.0,141.0,168.0,203.0,121.0,157.0,24.0,,80.0,Second Pair,74,1407.7833333333,3,7,30,1994-10-27,FIN,FIN,76,221,2013,1,8,8
2022-2023,Rasmus Sandin,"TOR, WSH",D,50.0,123.0,56.0,,9.0,108.0,173.0,46.0,94.0,88.0,54.0,68.0,,118.0,Second Pair,71,1372.1833333333,7,10,25,2000-03-07,SWE,SWE,71,182,2018,1,29,29
2022-2023,Riley Stillman,"BUF, VAN",D,165.0,196.0,,,145.0,212.0,142.0,167.0,119.0,161.0,61.0,27.0,,192.0,Third Pair,50,732.13333333333,1,2,27,1998-03-09,CAN,CAN,73,196,2016,4,23,114
2022-2023,Robert Bortuzzo,STL,D,212.0,57.0,,86.0,210.0,114.0,202.0,146.0,136.0,217.0,218.0,29.0,,211.0,Fringe,43,540.36666666667,2,2,36,1989-03-18,CAN,CAN,76,216,2007,3,17,78
2022-2023,Robert Hagg,DET,D,176.0,82.0,,154.0,204.0,115.0,146.0,141.0,26.0,139.0,208.0,11.0,,173.0,Third Pair,38,589.78333333333,2,4,30,1995-02-08,SWE,SWE,74,210,2013,2,11,41
2022-2023,Roman Josi,NSH,D,5.0,87.0,2.0,149.0,72.0,126.0,2.0,2.0,6.0,5.0,55.0,211.0,,1.0,First Pair,67,1686.2,18,21,35,1990-06-01,CHE,CHE,73,201,2008,2,8,38
2022-2023,Ryan Graves,NJD,D,26.0,171.0,,52.0,26.0,97.0,57.0,74.0,204.0,98.0,106.0,140.0,,104.0,Second Pair,78,1555.9333333333,8,5,30,1995-05-21,CAN,CAN,77,220,2013,4,19,110
2022-2023,Ryan Lindgren,NYR,D,151.0,29.0,,26.0,119.0,30.0,172.0,207.0,88.0,97.0,126.0,107.0,,133.0,Second Pair,63,1186.9166666667,1,10,27,1998-02-11,USA,USA,72,190,2016,2,19,49
2022-2023,Ryan McDonagh,NSH,D,143.0,143.0,,67.0,131.0,177.0,178.0,171.0,160.0,107.0,68.0,159.0,,90.0,Second Pair,71,1528.5666666667,2,10,36,1989-06-13,USA,USA,73,215,2007,1,12,12
2022-2023,Ryan Pulock,NYI,D,87.0,114.0,36.0,7.0,110.0,168.0,53.0,123.0,205.0,92.0,17.0,110.0,,53.0,Second Pair,82,1714.2166666667,5,10,30,1994-10-06,CAN,CAN,74,216,2013,1,15,15
2022-2023,Ryan Suter,DAL,D,132.0,75.0,41.0,27.0,58.0,63.0,153.0,144.0,77.0,123.0,121.0,202.0,,99.0,Second Pair,82,1671.1166666667,3,9,40,1985-01-21,USA,USA,73,205,2003,1,7,7
2022-2023,Samuel Girard,COL,D,70.0,38.0,44.0,132.0,40.0,59.0,125.0,95.0,79.0,46.0,13.0,191.0,,60.0,Second Pair,76,1633.6166666667,6,11,27,1998-05-12,CAN,CAN,70,170,2016,2,17,47
2022-2023,Scott Harrington,"ANA, SJS",D,156.0,230.0,,,121.0,230.0,224.0,48.0,224.0,181.0,203.0,133.0,,198.0,Third Pair,45,739.71666666667,4,3,32,1993-03-10,CAN,CAN,74,204,2011,2,24,54
2022-2023,Scott Mayfield,NYI,D,97.0,96.0,,51.0,135.0,98.0,103.0,128.0,199.0,100.0,184.0,119.0,,73.0,Second Pair,82,1721.1833333333,6,9,32,1992-10-14,USA,USA,77,220,2011,2,4,34
2022-2023,Sean Durzi,LAK,D,69.0,209.0,53.0,104.0,42.0,159.0,59.0,76.0,117.0,44.0,179.0,149.0,,77.0,Second Pair,72,1424.55,9,11,26,1998-10-21,CAN,CAN,72,195,2018,2,21,52
2022-2023,Sean Walker,LAK,D,53.0,201.0,86.0,98.0,88.0,184.0,36.0,83.0,93.0,137.0,211.0,130.0,,129.0,Third Pair,70,1037.95,3,5,30,1994-11-13,CAN,CAN,71,195,-,-,-,-
2022-2023,Sebastian Aho,NYI,D,148.0,169.0,,,140.0,165.0,137.0,100.0,46.0,111.0,9.0,186.0,,139.0,Third Pair,71,1190.7,5,7,29,1996-02-17,SWE,SWE,70,186,2017,5,15,139
2022-2023,Seth Jones,CHI,D,99.0,109.0,37.0,18.0,185.0,131.0,33.0,51.0,59.0,69.0,86.0,145.0,,19.0,First Pair,72,1760.4833333333,12,11,30,1994-10-03,USA,USA,76,213,2013,1,4,4
2022-2023,Shayne Gostisbehere,"ARI, CAR",D,88.0,155.0,24.0,168.0,146.0,146.0,32.0,9.0,95.0,39.0,2.0,214.0,,33.0,Second Pair,75,1561.25,13,15,32,1993-04-20,USA,USA,71,180,2012,3,17,78
2022-2023,Shea Theodore,VGK,D,12.0,74.0,25.0,,47.0,113.0,8.0,19.0,84.0,10.0,48.0,229.0,,11.0,Second Pair,55,1178.8166666667,8,15,29,1995-08-03,CAN,CAN,74,197,2013,1,26,26
2022-2023,Simon Benoit,ANA,D,219.0,220.0,,162.0,213.0,224.0,184.0,198.0,186.0,230.0,194.0,10.0,,205.0,Second Pair,78,1509.2333333333,3,1,26,1998-09-19,CAN,CAN,75,203,-,-,-,-
2022-2023,TJ Brodie,TOR,D,157.0,17.0,,17.0,57.0,16.0,226.0,190.0,83.0,167.0,10.0,209.0,,121.0,Second Pair,58,1230.6166666667,2,3,35,1990-06-07,CAN,CAN,74,187,2008,4,23,114
2022-2023,Thomas Chabot,OTT,D,44.0,170.0,30.0,,68.0,169.0,26.0,42.0,60.0,36.0,110.0,161.0,,13.0,First Pair,68,1698.1166666667,11,12,28,1997-01-30,CAN,CAN,74,195,2015,1,18,18
2022-2023,Tim Berni,CBJ,D,220.0,206.0,,,187.0,222.0,188.0,221.0,201.0,233.0,228.0,44.0,,223.0,Third Pair,59,1000.9,1,1,25,2000-02-11,CHE,CHE,72,192,2018,6,4,159
2022-2023,Timothy Liljegren,TOR,D,55.0,81.0,,95.0,28.0,79.0,119.0,50.0,127.0,118.0,130.0,89.0,,120.0,Third Pair,67,1199.8666666667,6,6,26,1999-04-30,SWE,SWE,73,192,2017,1,17,17
2022-2023,Tony DeAngelo,PHI,D,15.0,215.0,52.0,163.0,33.0,211.0,18.0,16.0,47.0,13.0,117.0,201.0,,27.0,First Pair,70,1544.1,11,16,29,1995-10-24,USA,USA,71,180,2014,1,19,19
2022-2023,Torey Krug,STL,D,71.0,198.0,20.0,,112.0,216.0,29.0,39.0,2.0,23.0,149.0,181.0,,34.0,Second Pair,63,1170.7666666667,7,13,34,1991-04-12,USA,USA,69,194,-,-,-,-
2022-2023,Travis Hamonic,OTT,D,38.0,137.0,,73.0,90.0,203.0,28.0,64.0,104.0,145.0,183.0,87.0,,59.0,Second Pair,75,1392.0166666667,6,8,34,1990-08-16,CAN,CAN,73,200,2008,2,23,53
2022-2023,Travis Sanheim,PHI,D,113.0,124.0,,40.0,150.0,152.0,129.0,91.0,181.0,105.0,56.0,198.0,,74.0,Second Pair,81,1652.6166666667,7,11,29,1996-03-29,CAN,CAN,75,181,2014,1,17,17
2022-2023,Trevor van Riemsdyk,WSH,D,95.0,13.0,,119.0,71.0,53.0,143.0,118.0,23.0,158.0,8.0,226.0,,94.0,Second Pair,75,1429.9,7,7,33,1991-07-24,USA,USA,75,191,-,-,-,-
2022-2023,Troy Stecher,"ARI, CGY",D,146.0,188.0,,161.0,175.0,175.0,77.0,148.0,138.0,185.0,136.0,141.0,,163.0,Third Pair,81,1325.9,3,7,31,1994-04-07,CAN,CAN,70,184,-,-,-,-
2022-2023,Tyler Myers,VAN,D,174.0,148.0,96.0,79.0,183.0,185.0,126.0,215.0,171.0,146.0,215.0,121.0,,83.0,Second Pair,78,1630.7,1,7,35,1990-02-01,USA,CAN,80,229,2008,1,12,12
2022-2023,Tyler Tucker,STL,D,218.0,55.0,,,217.0,65.0,177.0,150.0,70.0,232.0,193.0,31.0,,212.0,Third Pair,26,380.68333333333,1,0,25,2000-03-01,CAN,CAN,73,204,2018,7,14,200
2022-2023,Tyson Barrie,"EDM, NSH",D,46.0,173.0,6.0,,93.0,160.0,21.0,25.0,37.0,11.0,64.0,220.0,,29.0,Second Pair,85,1681.1666666667,13,22,33,1991-07-26,CAN,CAN,71,197,2009,3,3,64
2022-2023,Urho Vaakanainen,ANA,D,221.0,218.0,,,208.0,227.0,168.0,226.0,195.0,164.0,51.0,177.0,,194.0,Third Pair,23,378.53333333333,0,1,26,1999-01-01,FIN,FIN,74,200,2017,1,18,18
2022-2023,Victor Hedman,TBL,D,11.0,211.0,7.0,41.0,21.0,150.0,17.0,21.0,21.0,6.0,71.0,162.0,,14.0,First Pair,76,1802.65,9,23,34,1990-12-18,SWE,SWE,79,244,2009,1,2,2
2022-2023,Victor Soderstrom,ARI,D,198.0,208.0,,,196.0,214.0,140.0,234.0,126.0,94.0,231.0,194.0,,159.0,Third Pair,30,485.15,0,3,24,2001-02-26,SWE,SWE,71,184,2019,1,11,11
2022-2023,Vince Dunn,SEA,D,61.0,78.0,35.0,,123.0,48.0,68.0,31.0,10.0,30.0,96.0,144.0,,40.0,First Pair,81,1917.2166666667,14,24,28,1996-10-29,CAN,CAN,72,200,2015,2,26,56
2022-2023,Vincent Desharnais,EDM,D,177.0,93.0,,106.0,95.0,69.0,233.0,224.0,191.0,125.0,227.0,71.0,,226.0,Third Pair,36,487.65,0,3,29,1996-05-29,CAN,CAN,78,215,2016,7,2,183
2022-2023,Vladislav Gavrikov,"CBJ, LAK",D,166.0,158.0,,38.0,149.0,172.0,190.0,122.0,228.0,131.0,175.0,138.0,,100.0,Second Pair,72,1581.9333333333,6,6,29,1995-11-21,RUS,RUS,75,221,2015,6,8,159
2022-2023,Will Borgen,SEA,D,115.0,36.0,,142.0,179.0,25.0,121.0,131.0,188.0,82.0,88.0,19.0,,168.0,Third Pair,82,1341.5,3,10,28,1996-12-19,USA,USA,75,204,2015,4,1,92
2022-2023,Zach Bogosian,TBL,D,101.0,217.0,,173.0,52.0,157.0,91.0,161.0,90.0,188.0,223.0,15.0,,224.0,Third Pair,46,688.85,1,3,34,1990-07-15,USA,USA,74,222,2008,1,3,3
2022-2023,Zach Whitecloud,VGK,D,89.0,32.0,,35.0,157.0,82.0,117.0,44.0,164.0,132.0,161.0,73.0,,102.0,Third Pair,59,1009.5833333333,5,4,28,1996-11-28,CAN,CAN,74,207,-,-,-,-
