Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Overall Draft Position,Player ID
2018-2019,Aaron Ekblad,FLA,D,78.0,225.0,17.0,95.0,104.0,197.0,56.0,28.0,157.0,164.0,112.0,148.0,,42.0,First Pair,82,1938.8166666667,13,24,37,9.49,49.07,48.43,22,1996-02-07,CAN,CAN,76,215,2014,1,1,8477932.0
2018-2019,Adam Larsson,EDM,D,152.0,139.0,,75.0,83.0,148.0,158.0,164.0,182.0,224.0,180.0,13.0,,106.0,Second Pair,82,1773.1,3,17,20,4.04,36.89,48.03,25,1992-11-12,SWE,SWE,75,209,2011,1,4,8476457.0
2018-2019,Adam McQuaid,CBJ,D,220.0,36.0,,19.0,183.0,107.0,218.0,111.0,231.0,88.0,224.0,15.0,,195.0,Third Pair,50,788.86666666667,3,4,7,1.62,49.06,47.79,31,1986-10-12,CAN,CAN,76,210,2005,2,55,8471717.0
2018-2019,Adam McQuaid,NYR,D,220.0,36.0,,19.0,183.0,107.0,218.0,111.0,231.0,88.0,224.0,15.0,,195.0,Third Pair,50,788.86666666667,3,4,7,1.62,49.06,47.79,31,1986-10-12,CAN,CAN,76,210,2005,2,55,8471717.0
2018-2019,Adam Pelech,NYI,D,117.0,35.0,,153.0,122.0,98.0,98.0,80.0,129.0,212.0,115.0,66.0,,119.0,Second Pair,78,1453.1,5,16,21,4.67,61.45,51.91,24,1994-08-16,CAN,CAN,75,210,2012,3,65,8476917.0
2018-2019,Alec Martinez,LAK,D,179.0,156.0,54.0,38.0,106.0,188.0,211.0,67.0,203.0,170.0,96.0,135.0,,55.0,Second Pair,60,1281.7833333333,4,14,18,4.25,50.00,47.64,31,1987-07-26,USA,USA,73,210,2007,4,95,8474166.0
2018-2019,Alex Biega,VAN,D,22.0,153.0,,,96.0,132.0,5.0,116.0,26.0,67.0,206.0,12.0,,98.0,Third Pair,41,724.51666666667,2,14,16,3.08,48.39,51.15,30,1988-04-04,CAN,CAN,70,195,2006,5,147,8473415.0
2018-2019,Alex Goligoski,ARI,D,130.0,162.0,81.0,23.0,86.0,194.0,165.0,151.0,103.0,183.0,50.0,144.0,,61.0,Second Pair,76,1581.8833333333,3,24,27,4.34,47.92,52.23,33,1985-07-30,USA,USA,71,173,2004,2,61,8471274.0
2018-2019,Alex Petrovic,EDM,D,197.0,141.0,,18.0,180.0,147.0,95.0,208.0,217.0,49.0,221.0,7.0,,193.0,Third Pair,35,578.41666666667,0,2,2,1.93,25.71,43.75,26,1992-03-03,CAN,CAN,76,220,2010,2,36,
2018-2019,Alex Pietrangelo,STL,D,37.0,24.0,57.0,39.0,45.0,97.0,53.0,33.0,88.0,126.0,13.0,201.0,,12.0,First Pair,71,1709.2833333333,13,28,41,10.18,53.51,53.1,28,1990-01-18,CAN,CAN,75,215,2008,1,4,8474565.0
2018-2019,Alexander Edler,VAN,D,159.0,25.0,8.0,28.0,213.0,166.0,64.0,94.0,164.0,210.0,223.0,51.0,,8.0,First Pair,56,1375.9166666667,10,24,34,4.9,46.05,46.54,32,1986-04-21,SWE,SWE,76,210,2004,3,91,8471303.0
2018-2019,Andrew MacDonald,PHI,D,190.0,71.0,,33.0,198.0,142.0,182.0,183.0,122.0,185.0,79.0,196.0,,122.0,Third Pair,47,770.53333333333,0,9,9,1.78,45.31,48.02,31,1986-09-07,CAN,CAN,73,204,2006,6,160,8473584.0
2018-2019,Andy Greene,NJD,D,182.0,49.0,,16.0,170.0,189.0,174.0,165.0,159.0,232.0,41.0,180.0,,76.0,Second Pair,82,1708.3666666667,5,20,25,5.34,41.53,47.0,35,1982-10-30,USA,USA,71,190,-,-,-,8472382.0
2018-2019,Andy Welinski,ANA,D,112.0,228.0,,,190.0,215.0,97.0,115.0,76.0,1.0,32.0,37.0,,220.0,Third Pair,26,417.03333333333,1,3,4,1.61,43.33,41.33,25,1993-04-27,USA,USA,74,212,2011,3,83,8476407.0
2018-2019,Anthony Bitetto,NSH,D,224.0,120.0,,,212.0,165.0,161.0,211.0,227.0,18.0,191.0,17.0,,230.0,Fringe,36,429.3,0,3,3,1.53,37.93,46.3,28,1990-07-15,USA,USA,73,222,2010,6,168,8475868.0
2018-2019,Anthony Bitetto,MIN,D,224.0,120.0,,,212.0,165.0,161.0,211.0,227.0,18.0,191.0,17.0,,230.0,Fringe,36,429.3,0,3,3,1.53,37.93,46.3,28,1990-07-15,USA,USA,73,222,2010,6,168,8475868.0
2018-2019,Anton Stralman,TBL,D,88.0,98.0,,78.0,61.0,137.0,131.0,166.0,86.0,116.0,26.0,150.0,,109.0,Second Pair,47,964.58333333333,2,15,17,2.04,55.56,48.96,32,1986-08-01,SWE,SWE,71,193,2005,7,216,8471873.0
2018-2019,Ben Chiarot,WPG,D,135.0,60.0,,90.0,214.0,64.0,120.0,124.0,42.0,56.0,209.0,38.0,,125.0,Second Pair,78,1452.0666666667,5,15,20,4.0,51.16,46.29,27,1991-05-09,CAN,CAN,75,232,2009,4,120,8475279.0
2018-2019,Ben Harpur,OTT,D,225.0,229.0,,139.0,219.0,228.0,212.0,217.0,186.0,205.0,62.0,39.0,,226.0,Third Pair,51,898.65,1,4,5,2.43,39.34,42.24,23,1995-01-12,CAN,CAN,78,231,2013,4,108,8477433.0
2018-2019,Ben Hutton,VAN,D,215.0,177.0,72.0,64.0,196.0,207.0,102.0,187.0,232.0,110.0,113.0,178.0,,111.0,First Pair,69,1542.55,5,15,20,4.44,38.78,43.47,25,1993-04-20,CAN,CAN,75,201,2012,5,147,8477018.0
2018-2019,Ben Lovejoy,DAL,D,138.0,33.0,,10.0,157.0,48.0,65.0,162.0,170.0,229.0,208.0,114.0,,163.0,Third Pair,71,1213.1333333333,2,7,9,2.94,45.07,50.34,34,1984-02-20,USA,USA,73,205,-,-,-,8473933.0
2018-2019,Ben Lovejoy,NJD,D,138.0,33.0,,10.0,157.0,48.0,65.0,162.0,170.0,229.0,208.0,114.0,,163.0,Third Pair,71,1213.1333333333,2,7,9,2.94,45.07,50.34,34,1984-02-20,USA,USA,73,205,-,-,-,8473933.0
2018-2019,Bogdan Kiselevich,FLA,D,154.0,41.0,,4.0,146.0,4.0,233.0,233.0,3.0,10.0,189.0,59.0,,232.0,Third Pair,32,475.33333333333,0,8,8,0.67,45.16,53.64,28,1990-02-14,RUS,RUS,72,202,-,-,-,8480955.0
2018-2019,Brad Hunt,MIN,D,110.0,23.0,26.0,,103.0,27.0,41.0,149.0,178.0,36.0,108.0,208.0,,110.0,Third Pair,42,625.38333333333,5,7,12,4.0,50.00,54.63,30,1988-08-24,CAN,CAN,69,177,-,-,-,8476779.0
2018-2019,Brad Hunt,VGK,D,110.0,23.0,26.0,,103.0,27.0,41.0,149.0,178.0,36.0,108.0,208.0,,110.0,Third Pair,42,625.38333333333,5,7,12,4.0,50.00,54.63,30,1988-08-24,CAN,CAN,69,177,-,-,-,8476779.0
2018-2019,Brady Skjei,NYR,D,97.0,200.0,,98.0,119.0,198.0,93.0,68.0,97.0,105.0,128.0,60.0,,82.0,Second Pair,78,1656.2666666667,8,17,25,6.24,48.65,47.22,24,1994-03-26,USA,USA,75,210,2012,1,28,8476869.0
2018-2019,Brandon Carlo,BOS,D,184.0,40.0,,89.0,111.0,9.0,140.0,198.0,222.0,91.0,215.0,99.0,,183.0,Second Pair,72,1506.4333333333,2,8,10,5.7,59.49,53.64,21,1996-11-26,USA,USA,78,218,2015,2,37,8478443.0
2018-2019,Brandon Manning,CHI,D,166.0,159.0,,137.0,215.0,162.0,118.0,44.0,144.0,197.0,90.0,50.0,,192.0,Third Pair,39,578.8,2,2,4,1.49,31.37,44.41,28,1990-06-04,CAN,CAN,73,205,-,-,-,8475430.0
2018-2019,Brandon Manning,EDM,D,166.0,159.0,,137.0,215.0,162.0,118.0,44.0,144.0,197.0,90.0,50.0,,192.0,Third Pair,39,578.8,2,2,4,1.49,31.37,44.41,28,1990-06-04,CAN,CAN,73,205,-,-,-,8475430.0
2018-2019,Brandon Montour,ANA,D,80.0,188.0,86.0,160.0,115.0,169.0,28.0,79.0,132.0,141.0,139.0,137.0,,57.0,First Pair,82,1840.7833333333,8,27,35,9.33,47.75,46.93,24,1994-04-11,CAN,CAN,72,194,2014,2,55,8477986.0
2018-2019,Brandon Montour,BUF,D,80.0,188.0,86.0,160.0,115.0,169.0,28.0,79.0,132.0,141.0,139.0,137.0,,57.0,First Pair,82,1840.7833333333,8,27,35,9.33,47.75,46.93,24,1994-04-11,CAN,CAN,72,194,2014,2,55,8477986.0
2018-2019,Brayden McNabb,VGK,D,109.0,26.0,,76.0,17.0,67.0,198.0,130.0,161.0,119.0,212.0,20.0,,138.0,Second Pair,81,1577.7666666667,4,12,16,3.78,51.26,54.44,27,1991-01-21,CAN,CAN,76,215,2009,3,66,8475188.0
2018-2019,Braydon Coburn,TBL,D,64.0,112.0,,50.0,100.0,76.0,52.0,134.0,44.0,186.0,203.0,95.0,,171.0,Third Pair,74,1192.15,4,19,23,4.5,51.02,52.58,33,1985-02-27,CAN,CAN,77,224,2003,1,8,8470601.0
2018-2019,Brendan Smith,NYR,D,106.0,220.0,,118.0,128.0,199.0,100.0,55.0,123.0,37.0,174.0,61.0,,202.0,Third Pair,63,963.63333333333,4,9,13,5.24,42.31,48.32,29,1989-02-08,CAN,CAN,74,200,2007,1,27,8474090.0
2018-2019,Brenden Dillon,SJS,D,95.0,72.0,,68.0,30.0,25.0,196.0,201.0,53.0,87.0,194.0,21.0,,190.0,Third Pair,82,1454.9333333333,1,21,22,2.83,55.93,58.31,27,1990-11-13,CAN,CAN,76,224,-,-,-,8475455.0
2018-2019,Brent Burns,SJS,D,1.0,157.0,6.0,135.0,7.0,119.0,1.0,25.0,1.0,3.0,101.0,172.0,,1.0,First Pair,82,2058.1333333333,16,67,83,14.16,53.21,54.51,33,1985-03-09,CAN,CAN,77,230,2003,1,20,8470613.0
2018-2019,Brent Seabrook,CHI,D,60.0,164.0,62.0,165.0,62.0,229.0,35.0,106.0,105.0,65.0,166.0,101.0,,40.0,Second Pair,78,1489.55,5,23,28,7.44,46.46,44.49,33,1985-04-20,CAN,CAN,75,220,2003,1,14,8470607.0
2018-2019,Brett Kulak,MTL,D,55.0,101.0,,,24.0,44.0,39.0,49.0,202.0,82.0,151.0,83.0,,143.0,Third Pair,57,1017.05,6,11,17,4.18,57.30,56.45,24,1994-01-06,CAN,CAN,73,197,2012,4,105,8476967.0
2018-2019,Brett Pesce,CAR,D,61.0,4.0,,42.0,35.0,36.0,139.0,73.0,71.0,109.0,36.0,188.0,,84.0,Second Pair,73,1495.85,7,22,29,5.03,59.79,55.67,23,1994-11-15,USA,USA,75,206,2013,3,66,8477488.0
2018-2019,Brian Dumoulin,PIT,D,82.0,80.0,,59.0,5.0,104.0,166.0,144.0,169.0,114.0,40.0,97.0,,114.0,Second Pair,76,1597.9166666667,3,20,23,4.19,58.54,54.42,26,1991-09-06,USA,USA,76,207,2009,2,51,8475208.0
2018-2019,Brooks Orpik,WSH,D,206.0,138.0,,109.0,131.0,163.0,216.0,196.0,199.0,162.0,201.0,14.0,,184.0,Third Pair,53,830.15,2,7,9,1.24,56.92,50.57,37,1980-09-26,USA,USA,75,217,2000,1,18,8468498.0
2018-2019,Calvin de Haan,CAR,D,34.0,34.0,,112.0,26.0,110.0,88.0,192.0,14.0,120.0,27.0,46.0,,115.0,Second Pair,74,1369.8333333333,1,13,14,4.96,47.67,53.9,27,1991-05-09,CAN,CAN,73,195,2009,1,12,8475177.0
2018-2019,Cam Fowler,ANA,D,175.0,173.0,47.0,147.0,162.0,195.0,200.0,119.0,102.0,93.0,110.0,227.0,,56.0,First Pair,59,1378.7,5,18,23,4.51,47.37,41.41,26,1991-12-05,CAN,USA,74,215,2010,1,12,8475764.0
2018-2019,Carl Dahlstrom,CHI,D,210.0,232.0,,158.0,120.0,224.0,195.0,231.0,200.0,228.0,17.0,175.0,,217.0,Second Pair,38,706.96666666667,0,6,6,1.16,53.97,44.35,23,1995-01-28,SWE,SWE,76,231,2013,2,51,8477472.0
2018-2019,Carl Gunnarsson,STL,D,158.0,8.0,,14.0,80.0,20.0,207.0,10.0,230.0,167.0,93.0,210.0,,172.0,Third Pair,25,398.28333333333,3,4,7,1.3,58.33,55.52,31,1986-11-09,SWE,SWE,74,198,2007,7,194,8474125.0
2018-2019,Casey Nelson,BUF,D,216.0,102.0,,25.0,216.0,35.0,160.0,168.0,210.0,129.0,105.0,133.0,,209.0,Third Pair,38,585.55,1,5,6,1.15,50.00,49.61,26,1992-07-18,USA,USA,73,185,-,-,-,8479268.0
2018-2019,Charlie McAvoy,BOS,D,33.0,46.0,98.0,6.0,42.0,30.0,169.0,35.0,11.0,77.0,160.0,73.0,,54.0,First Pair,54,1197.3333333333,7,21,28,5.06,55.79,55.56,20,1997-12-21,USA,USA,73,209,2016,1,14,8479325.0
2018-2019,Chris Tanev,VAN,D,231.0,39.0,,80.0,228.0,99.0,229.0,202.0,206.0,225.0,136.0,216.0,,130.0,Second Pair,55,1109.2166666667,2,10,12,1.69,48.28,43.23,28,1989-12-20,CAN,CAN,74,193,-,-,-,8475690.0
2018-2019,Chris Wideman,EDM,D,42.0,202.0,97.0,,194.0,230.0,45.0,84.0,5.0,23.0,232.0,33.0,,166.0,Third Pair,25,326.43333333333,2,5,7,1.3,33.33,42.31,28,1990-01-07,USA,USA,70,181,2009,4,100,8475227.0
2018-2019,Chris Wideman,FLA,D,42.0,202.0,97.0,,194.0,230.0,45.0,84.0,5.0,23.0,232.0,33.0,,166.0,Third Pair,25,326.43333333333,2,5,7,1.3,33.33,42.31,28,1990-01-07,USA,USA,70,181,2009,4,100,8475227.0
2018-2019,Chris Wideman,OTT,D,42.0,202.0,97.0,,194.0,230.0,45.0,84.0,5.0,23.0,232.0,33.0,,166.0,Third Pair,25,326.43333333333,2,5,7,1.3,33.33,42.31,28,1990-01-07,USA,USA,70,181,2009,4,100,8475227.0
2018-2019,Christian Djoos,WSH,D,85.0,209.0,,,87.0,180.0,204.0,161.0,13.0,6.0,6.0,217.0,,225.0,Third Pair,45,610.71666666667,1,9,10,1.39,59.57,45.9,24,1994-08-06,SWE,SWE,72,180,2012,7,195,8477043.0
2018-2019,Christian Folin,MTL,D,187.0,22.0,,54.0,188.0,60.0,168.0,204.0,141.0,152.0,120.0,9.0,,178.0,Third Pair,45,704.66666666667,0,6,6,2.17,51.56,50.25,27,1991-02-09,SWE,SWE,75,204,-,-,-,8477850.0
2018-2019,Christian Folin,PHI,D,187.0,22.0,,54.0,188.0,60.0,168.0,204.0,141.0,152.0,120.0,9.0,,178.0,Third Pair,45,704.66666666667,0,6,6,2.17,51.56,50.25,27,1991-02-09,SWE,SWE,75,204,-,-,-,8477850.0
2018-2019,Christian Jaros,OTT,D,219.0,148.0,,,227.0,181.0,129.0,205.0,175.0,216.0,121.0,27.0,,186.0,Third Pair,61,876.4,1,9,10,2.23,36.92,43.15,22,1996-04-02,SVK,SVK,75,222,2015,5,139,8478868.0
2018-2019,Christian Wolanin,OTT,D,129.0,213.0,93.0,,161.0,225.0,177.0,11.0,171.0,117.0,156.0,226.0,,108.0,Third Pair,30,519.76666666667,4,8,12,1.59,56.00,45.05,23,1995-03-17,CAN,CAN,74,190,2015,4,107,8478846.0
2018-2019,Cody Ceci,OTT,D,90.0,210.0,,114.0,169.0,231.0,90.0,85.0,40.0,166.0,75.0,107.0,,68.0,First Pair,74,1669.5166666667,7,19,26,5.59,41.67,45.4,24,1993-12-21,CAN,CAN,74,210,2012,1,15,8476879.0
2018-2019,Colin Miller,VGK,D,36.0,58.0,25.0,,32.0,8.0,48.0,173.0,32.0,7.0,118.0,41.0,,73.0,Second Pair,65,1276.9833333333,3,26,29,5.31,51.22,56.85,25,1992-10-29,CAN,CAN,73,200,2012,5,151,8476525.0
2018-2019,Colton Parayko,STL,D,99.0,9.0,24.0,53.0,126.0,21.0,27.0,126.0,150.0,180.0,9.0,117.0,,35.0,First Pair,80,1822.6833333333,10,18,28,7.15,57.43,53.68,25,1993-05-12,CAN,CAN,78,228,2012,3,86,8476892.0
2018-2019,Connor Carrick,DAL,D,100.0,96.0,100.0,,158.0,105.0,127.0,63.0,66.0,81.0,199.0,156.0,,152.0,Third Pair,34,571.15,2,9,11,2.54,38.10,48.61,24,1994-04-13,USA,USA,70,198,2012,5,137,8476941.0
2018-2019,Connor Carrick,NJD,D,100.0,96.0,100.0,,158.0,105.0,127.0,63.0,66.0,81.0,199.0,156.0,,152.0,Third Pair,34,571.15,2,9,11,2.54,38.10,48.61,24,1994-04-13,USA,USA,70,198,2012,5,137,8476941.0
2018-2019,Connor Murphy,CHI,D,121.0,134.0,,152.0,149.0,152.0,62.0,70.0,181.0,223.0,71.0,30.0,,113.0,Second Pair,52,1013.4166666667,5,8,13,2.7,54.67,44.7,25,1993-03-26,USA,USA,76,212,2011,1,20,8476473.0
2018-2019,Damon Severson,NJD,D,73.0,212.0,70.0,63.0,127.0,182.0,163.0,19.0,37.0,195.0,144.0,146.0,,80.0,First Pair,82,1807.5166666667,11,28,39,8.13,44.03,47.7,24,1994-08-07,CAN,CAN,74,205,2012,2,60,8476923.0
2018-2019,Dan Girardi,TBL,D,126.0,63.0,,40.0,49.0,160.0,141.0,90.0,209.0,113.0,83.0,28.0,,105.0,Third Pair,62,1103.6166666667,4,12,16,4.02,51.09,52.62,34,1984-04-29,CAN,CAN,73,212,-,-,-,8471958.0
2018-2019,Dan Hamhuis,NSH,D,223.0,83.0,,57.0,172.0,39.0,226.0,220.0,208.0,190.0,149.0,162.0,,218.0,Third Pair,57,914.68333333333,0,5,5,1.61,47.17,50.29,35,1982-12-13,CAN,CAN,73,204,2001,1,12,8469465.0
2018-2019,Danny DeKeyser,DET,D,162.0,77.0,,157.0,197.0,106.0,209.0,59.0,90.0,208.0,168.0,125.0,,100.0,Second Pair,52,1142.3,5,15,20,2.98,54.43,47.52,28,1990-03-07,USA,USA,75,183,-,-,-,8477215.0
2018-2019,Darnell Nurse,EDM,D,48.0,166.0,60.0,115.0,135.0,175.0,17.0,26.0,91.0,201.0,154.0,63.0,,34.0,First Pair,82,1953.2666666667,10,31,41,9.39,46.32,45.72,23,1995-02-04,CAN,CAN,76,221,2013,1,7,8477498.0
2018-2019,David Savard,CBJ,D,62.0,52.0,,34.0,93.0,79.0,81.0,47.0,85.0,161.0,159.0,96.0,,93.0,Second Pair,82,1618.9833333333,8,16,24,6.74,57.02,52.94,27,1990-10-22,CAN,CAN,73,235,2009,4,94,8475233.0
2018-2019,Dean Kukan,CBJ,D,160.0,2.0,,,65.0,1.0,227.0,230.0,43.0,92.0,140.0,168.0,,228.0,Third Pair,25,336.63333333333,0,5,5,0.76,65.00,58.66,25,1993-07-08,CHE,CHE,74,190,-,-,-,8478567.0
2018-2019,Dennis Cholowski,DET,D,173.0,230.0,82.0,,144.0,196.0,175.0,64.0,197.0,13.0,171.0,229.0,,124.0,Second Pair,52,949.16666666667,7,9,16,4.2,38.71,46.48,20,1998-02-15,CAN,CAN,74,210,2016,1,20,8479395.0
2018-2019,Derek Forbort,LAK,D,222.0,147.0,,141.0,220.0,66.0,217.0,210.0,138.0,204.0,169.0,106.0,,150.0,Second Pair,81,1680.1,2,12,14,2.44,41.30,44.51,26,1992-03-04,USA,USA,76,208,2010,1,15,8475762.0
2018-2019,Derrick Pouliot,VAN,D,189.0,151.0,94.0,,116.0,168.0,208.0,176.0,184.0,39.0,178.0,111.0,,173.0,Third Pair,62,1063.8166666667,3,9,12,3.14,52.33,47.94,24,1994-01-16,CAN,CAN,72,196,2012,1,8,8476884.0
2018-2019,Deryk Engelland,VGK,D,118.0,73.0,,84.0,101.0,156.0,117.0,148.0,111.0,102.0,107.0,48.0,,104.0,Second Pair,74,1470.95,2,10,12,3.08,46.24,48.9,36,1982-04-03,CAN,CAN,74,212,2000,6,194,8468674.0
2018-2019,Devon Toews,NYI,D,20.0,121.0,68.0,,29.0,23.0,54.0,51.0,20.0,76.0,18.0,206.0,,117.0,Third Pair,48,858.98333333333,5,13,18,4.18,57.14,57.32,24,1994-02-21,CAN,CAN,73,191,2014,4,108,8478038.0
2018-2019,Dion Phaneuf,LAK,D,194.0,144.0,,,206.0,176.0,101.0,200.0,187.0,74.0,91.0,29.0,,135.0,Third Pair,67,1004.9333333333,1,5,6,3.08,38.46,48.78,33,1985-04-10,CAN,CAN,75,222,2003,1,9,8470602.0
2018-2019,Dmitry Kulikov,WPG,D,218.0,155.0,,138.0,186.0,127.0,221.0,207.0,173.0,137.0,175.0,74.0,,222.0,Third Pair,57,892.81666666667,0,6,6,1.65,51.56,46.74,27,1990-10-29,RUS,RUS,73,201,2009,1,14,8475179.0
2018-2019,Dmitry Orlov,WSH,D,143.0,150.0,96.0,94.0,141.0,154.0,190.0,89.0,95.0,133.0,44.0,98.0,,102.0,Second Pair,82,1774.1833333333,3,26,29,5.53,48.18,45.9,27,1991-07-23,RUS,RUS,71,214,2009,2,55,8475200.0
2018-2019,Dougie Hamilton,CAR,D,2.0,122.0,23.0,,1.0,59.0,2.0,2.0,27.0,66.0,183.0,87.0,,19.0,Second Pair,82,1613.15,18,21,39,13.7,52.17,57.83,25,1993-06-17,CAN,CAN,78,230,2011,1,9,8476462.0
2018-2019,Drew Doughty,LAK,D,180.0,169.0,15.0,164.0,202.0,78.0,185.0,203.0,59.0,175.0,158.0,105.0,,28.0,First Pair,82,2179.0833333333,8,37,45,7.77,41.23,45.12,28,1989-12-08,CAN,CAN,73,210,2008,1,2,8474563.0
2018-2019,Duncan Keith,CHI,D,93.0,189.0,87.0,159.0,73.0,205.0,94.0,152.0,110.0,25.0,163.0,223.0,,41.0,First Pair,82,1887.4333333333,6,34,40,6.41,56.46,46.35,35,1983-07-16,CAN,CAN,73,192,2002,2,54,8470281.0
2018-2019,Dustin Byfuglien,WPG,D,68.0,93.0,32.0,124.0,150.0,24.0,16.0,71.0,118.0,94.0,230.0,86.0,,13.0,First Pair,42,1023.0666666667,4,27,31,6.55,52.73,52.17,33,1985-03-27,USA,USA,77,260,2003,8,245,8470834.0
2018-2019,Dylan DeMelo,OTT,D,56.0,126.0,,45.0,69.0,183.0,115.0,169.0,17.0,69.0,73.0,82.0,,120.0,Second Pair,77,1484.8833333333,4,18,22,4.06,50.00,49.72,25,1993-05-01,CAN,CAN,72,195,2011,6,179,8476331.0
2018-2019,Egor Yakovlev,NJD,D,177.0,191.0,,,229.0,100.0,178.0,31.0,41.0,168.0,31.0,204.0,,188.0,Third Pair,25,391.83333333333,2,5,7,1.33,42.42,44.22,26,1991-09-17,RUS,RUS,72,190,-,-,-,8480948.0
2018-2019,Erik Cernak,TBL,D,23.0,119.0,,3.0,70.0,45.0,15.0,46.0,49.0,178.0,89.0,11.0,,90.0,Second Pair,58,1116.55,5,11,16,3.76,60.23,54.09,21,1997-05-28,SVK,SVK,76,224,2015,2,43,8478416.0
